Date,Open,High,Low,Close,Adj Close,Volume
2019-05-31,25046.310547,25046.310547,24809.509766,24815.039063,24815.039063,292230000
2019-06-03,24830.160156,24935.210938,24680.570313,24819.779297,24819.779297,328240000
2019-06-04,24962.820313,25343.769531,24962.820313,25332.179688,25332.179688,281690000
2019-06-05,25451.000000,25544.660156,25373.580078,25539.570313,25539.570313,262660000
2019-06-06,25567.449219,25800.300781,25518.050781,25720.660156,25720.660156,248070000
2019-06-07,25768.720703,26072.750000,25768.720703,25983.939453,25983.939453,263010000
2019-06-10,26090.220703,26210.609375,26054.310547,26062.679688,26062.679688,249280000
2019-06-11,26180.589844,26248.669922,25998.869141,26048.509766,26048.509766,253490000
2019-06-12,26040.300781,26082.099609,25958.660156,26004.830078,26004.830078,223690000
2019-06-13,26036.939453,26146.910156,25995.710938,26106.769531,26106.769531,213400000
2019-06-14,26076.359375,26162.279297,25988.089844,26089.609375,26089.609375,208020000
2019-06-17,26108.529297,26165.779297,26049.800781,26112.529297,26112.529297,199500000
2019-06-18,26228.900391,26527.189453,26227.800781,26465.539063,26465.539063,273490000
2019-06-19,26490.160156,26569.750000,26415.050781,26504.000000,26504.000000,240950000
2019-06-20,26665.380859,26798.630859,26539.689453,26753.169922,26753.169922,278170000
2019-06-21,26749.119141,26907.369141,26705.869141,26719.130859,26719.130859,485560000
2019-06-24,26727.609375,26806.519531,26723.369141,26727.539063,26727.539063,232390000
2019-06-25,26731.609375,26752.310547,26527.660156,26548.220703,26548.220703,282160000
2019-06-26,26599.419922,26660.039063,26536.330078,26536.820313,26536.820313,274340000
2019-06-27,26523.720703,26607.240234,26465.320313,26526.580078,26526.580078,246930000
2019-06-28,26605.929688,26638.349609,26522.269531,26599.960938,26599.960938,499350000
2019-07-01,26805.859375,26890.640625,26616.210938,26717.429688,26717.429688,267670000
2019-07-02,26719.529297,26787.560547,26632.650391,26786.679688,26786.679688,219270000
2019-07-03,26832.320313,26966.000000,26831.439453,26966.000000,26966.000000,149840000
2019-07-05,26867.750000,26950.810547,26733.330078,26922.119141,26922.119141,192170000
2019-07-08,26835.640625,26839.140625,26744.869141,26806.140625,26806.140625,214290000
2019-07-09,26725.119141,26807.699219,26665.570313,26783.490234,26783.490234,218330000
2019-07-10,26851.960938,26983.449219,26813.109375,26860.199219,26860.199219,207990000
2019-07-11,26950.160156,27088.449219,26916.320313,27088.080078,27088.080078,252300000
2019-07-12,27139.490234,27333.789063,27135.449219,27332.029297,27332.029297,248390000
2019-07-15,27364.689453,27364.689453,27294.169922,27359.160156,27359.160156,199730000
2019-07-16,27349.320313,27398.679688,27290.240234,27335.630859,27335.630859,226000000
2019-07-17,27320.910156,27343.060547,27218.380859,27219.849609,27219.849609,193930000
2019-07-18,27191.980469,27266.810547,27068.789063,27222.970703,27222.970703,216070000
2019-07-19,27246.380859,27342.960938,27145.779297,27154.199219,27154.199219,287690000
2019-07-22,27174.179688,27227.769531,27088.900391,27171.900391,27171.900391,216310000
2019-07-23,27231.859375,27368.810547,27204.580078,27349.189453,27349.189453,248850000
2019-07-24,27262.240234,27291.039063,27191.119141,27269.970703,27269.970703,244320000
2019-07-25,27247.390625,27298.429688,27062.480469,27140.980469,27140.980469,241420000
2019-07-26,27166.000000,27213.699219,27123.250000,27192.449219,27192.449219,233650000
2019-07-29,27192.240234,27275.849609,27178.060547,27221.349609,27221.349609,250850000
2019-07-30,27145.390625,27224.359375,27069.859375,27198.019531,27198.019531,293250000
2019-07-31,27244.669922,27281.650391,26719.599609,26864.269531,26864.269531,385150000
2019-08-01,26879.859375,27175.589844,26548.710938,26583.419922,26583.419922,386320000
2019-08-02,26528.660156,26570.019531,26249.220703,26485.009766,26485.009766,327640000
2019-08-05,26259.230469,26259.230469,25523.380859,25717.740234,25717.740234,422240000
2019-08-06,25810.619141,26038.679688,25710.869141,26029.519531,26029.519531,318160000
2019-08-07,25814.220703,26073.210938,25440.390625,26007.070313,26007.070313,344790000
2019-08-08,26086.519531,26383.609375,26038.099609,26378.189453,26378.189453,282530000
2019-08-09,26337.089844,26413.359375,26097.640625,26287.439453,26287.439453,240260000
2019-08-12,26169.910156,26178.949219,25824.939453,25896.439453,25896.439453,199390000
2019-08-13,25888.880859,26426.970703,25833.250000,26279.910156,26279.910156,308900000
2019-08-14,26035.080078,26035.080078,25471.589844,25479.419922,25479.419922,352250000
2019-08-15,25514.250000,25639.689453,25339.599609,25579.390625,25579.390625,332600000
2019-08-16,25678.169922,25929.650391,25678.169922,25886.009766,25886.009766,276210000
2019-08-19,26020.060547,26222.320313,26020.060547,26135.789063,26135.789063,252640000
2019-08-20,26086.859375,26160.119141,25952.000000,25962.439453,25962.439453,238100000
2019-08-21,26145.359375,26268.320313,26141.769531,26202.730469,26202.730469,208790000
2019-08-22,26271.640625,26388.779297,26099.009766,26252.240234,26252.240234,222810000
2019-08-23,26134.210938,26320.289063,25507.179688,25628.900391,25628.900391,364260000
2019-08-26,25826.050781,25941.250000,25716.390625,25898.830078,25898.830078,222780000
2019-08-27,26014.460938,26054.019531,25721.849609,25777.900391,25777.900391,263530000
2019-08-28,25712.990234,26041.570313,25637.429688,26036.099609,26036.099609,207070000
2019-08-29,26249.089844,26408.839844,26185.710938,26362.250000,26362.250000,208650000
2019-08-30,26476.390625,26514.619141,26295.589844,26403.279297,26403.279297,2190810000
2019-09-03,26198.259766,26198.259766,25978.220703,26118.019531,26118.019531,223210000
2019-09-04,26301.990234,26362.349609,26244.439453,26355.470703,26355.470703,202710000
2019-09-05,26603.150391,26836.300781,26603.150391,26728.150391,26728.150391,256670000
2019-09-06,26790.250000,26860.869141,26708.390625,26797.460938,26797.460938,209700000
2019-09-09,26866.230469,26900.830078,26762.179688,26835.509766,26835.509766,273120000
2019-09-10,26805.830078,26909.429688,26717.050781,26909.429688,26909.429688,322340000
2019-09-11,26928.050781,27137.039063,26885.480469,27137.039063,27137.039063,272590000
2019-09-12,27197.320313,27306.730469,27105.009766,27182.449219,27182.449219,250010000
2019-09-13,27216.669922,27277.550781,27193.949219,27219.519531,27219.519531,255260000
2019-09-16,27146.060547,27172.869141,27032.560547,27076.820313,27076.820313,220620000
2019-09-17,27010.119141,27110.800781,26984.140625,27110.800781,27110.800781,223580000
2019-09-18,27075.390625,27161.929688,26899.150391,27147.080078,27147.080078,212860000
2019-09-19,27186.050781,27272.169922,27064.210938,27094.789063,27094.789063,212360000
2019-09-20,27102.179688,27194.750000,26926.679688,26935.070313,26935.070313,497640000
2019-09-23,26851.449219,27011.070313,26831.339844,26949.990234,26949.990234,204240000
2019-09-24,27034.070313,27079.679688,26704.960938,26807.769531,26807.769531,301750000
2019-09-25,26866.710938,27016.560547,26755.859375,26970.710938,26970.710938,237220000
2019-09-26,27004.109375,27015.070313,26803.839844,26891.119141,26891.119141,229180000
2019-09-27,26987.259766,27012.539063,26715.820313,26820.250000,26820.250000,217780000
2019-09-30,26852.330078,26998.859375,26852.330078,26916.830078,26916.830078,222680000
2019-10-01,26962.539063,27046.210938,26562.220703,26573.039063,26573.039063,260110000
2019-10-02,26425.859375,26438.039063,25974.119141,26078.619141,26078.619141,309640000
2019-10-03,26039.019531,26205.199219,25743.460938,26201.039063,26201.039063,241610000
2019-10-04,26271.699219,26590.740234,26271.699219,26573.720703,26573.720703,221310000
2019-10-07,26502.330078,26655.839844,26424.539063,26478.019531,26478.019531,195200000
2019-10-08,26276.589844,26421.810547,26139.800781,26164.039063,26164.039063,244590000
2019-10-09,26308.230469,26424.310547,26249.750000,26346.009766,26346.009766,190060000
2019-10-10,26317.349609,26603.310547,26314.509766,26496.669922,26496.669922,217680000
2019-10-11,26694.199219,27013.970703,26694.199219,26816.589844,26816.589844,282080000
2019-10-14,26766.429688,26874.330078,26749.179688,26787.359375,26787.359375,178620000
2019-10-15,26811.199219,27120.109375,26811.199219,27024.800781,27024.800781,245510000
2019-10-16,26972.310547,27058.339844,26943.289063,27001.980469,27001.980469,214660000
2019-10-17,27032.380859,27112.160156,26970.289063,27025.880859,27025.880859,222540000
2019-10-18,27004.490234,27018.250000,26770.130859,26770.199219,26770.199219,288970000
2019-10-21,26852.669922,26852.669922,26747.619141,26827.640625,26827.640625,241030000
2019-10-22,26850.429688,26946.640625,26782.609375,26788.099609,26788.099609,265510000
2019-10-23,26835.240234,26896.890625,26745.000000,26833.949219,26833.949219,247680000
2019-10-24,26893.929688,26931.779297,26714.339844,26805.529297,26805.529297,253590000
2019-10-25,26789.609375,27015.369141,26765.679688,26958.060547,26958.060547,274610000
2019-10-28,27040.330078,27167.880859,27028.710938,27090.720703,27090.720703,290770000
2019-10-29,27061.070313,27165.939453,27039.759766,27071.460938,27071.460938,269610000
2019-10-30,27110.710938,27204.359375,26999.640625,27186.689453,27186.689453,231750000
2019-10-31,27188.369141,27188.369141,26918.289063,27046.230469,27046.230469,270910000
2019-11-01,27142.949219,27347.429688,27142.949219,27347.359375,27347.359375,270870000
2019-11-04,27402.060547,27517.580078,27402.060547,27462.109375,27462.109375,273030000
2019-11-05,27500.230469,27560.359375,27453.550781,27492.630859,27492.630859,286350000
2019-11-06,27502.740234,27526.050781,27407.810547,27492.560547,27492.560547,237910000
2019-11-07,27590.160156,27774.669922,27590.160156,27674.800781,27674.800781,259020000
2019-11-08,27686.199219,27694.949219,27578.970703,27681.240234,27681.240234,221440000
2019-11-11,27580.660156,27714.390625,27517.669922,27691.490234,27691.490234,202350000
2019-11-12,27701.589844,27770.859375,27635.320313,27691.490234,27691.490234,213670000
2019-11-13,27622.039063,27806.400391,27587.199219,27783.589844,27783.589844,278390000
2019-11-14,27757.199219,27800.710938,27676.970703,27781.960938,27781.960938,303970000
2019-11-15,27843.539063,28004.890625,27843.539063,28004.890625,28004.890625,283720000
2019-11-18,27993.220703,28040.970703,27969.240234,28036.220703,28036.220703,252320000
